Tamaño, Tasa de Suciedad, Agente, Medida de Desempeño, Tiempo
32, 0.8, Reflexivo, 179, 0.0006668567657470703
64, 0.1, Reflexivo, 31, 0.00070953369140625
64, 0.1, Reflexivo, 34, 0.0007348060607910156
64, 0.1, Reflexivo, 26, 0.0007264614105224609
64, 0.1, Reflexivo, 27, 0.0007266998291015625
64, 0.1, Reflexivo, 29, 0.0007448196411132812
64, 0.1, Reflexivo, 29, 0.0007245540618896484
64, 0.1, Reflexivo, 41, 0.0007417201995849609
64, 0.1, Reflexivo, 31, 0.0007088184356689453
64, 0.1, Reflexivo, 37, 0.0007131099700927734
64, 0.1, Reflexivo, 45, 0.000713348388671875
64, 0.2, Reflexivo, 54, 0.0007112026214599609
64, 0.2, Reflexivo, 66, 0.0006866455078125
64, 0.2, Reflexivo, 59, 0.0007159709930419922
64, 0.2, Reflexivo, 71, 0.0006868839263916016
64, 0.2, Reflexivo, 75, 0.0006890296936035156
64, 0.2, Reflexivo, 63, 0.0008075237274169922
64, 0.2, Reflexivo, 55, 0.0006916522979736328
64, 0.2, Reflexivo, 66, 0.000690460205078125
64, 0.2, Reflexivo, 64, 0.0007061958312988281
64, 0.2, Reflexivo, 71, 0.0006818771362304688
64, 0.4, Reflexivo, 121, 0.0006957054138183594
64, 0.4, Reflexivo, 134, 0.0007047653198242188
64, 0.4, Reflexivo, 143, 0.0006854534149169922
64, 0.4, Reflexivo, 93, 0.000705718994140625
64, 0.4, Reflexivo, 99, 0.0007026195526123047
64, 0.4, Reflexivo, 146, 0.000690460205078125
64, 0.4, Reflexivo, 104, 0.0007119178771972656
64, 0.4, Reflexivo, 75, 0.0007100105285644531
64, 0.4, Reflexivo, 119, 0.000698089599609375
64, 0.4, Reflexivo, 128, 0.0006995201110839844
64, 0.8, Reflexivo, 197, 0.0006527900695800781
64, 0.8, Reflexivo, 263, 0.0006313323974609375
64, 0.8, Reflexivo, 234, 0.000640869140625
64, 0.8, Reflexivo, 200, 0.0006499290466308594
64, 0.8, Reflexivo, 198, 0.0006499290466308594
64, 0.8, Reflexivo, 178, 0.0006539821624755859
64, 0.8, Reflexivo, 179, 0.0006542205810546875
64, 0.8, Reflexivo, 160, 0.000659942626953125
64, 0.8, Reflexivo, 181, 0.0006525516510009766
64, 0.8, Reflexivo, 219, 0.0006587505340576172
128, 0.1, Reflexivo, 36, 0.0007224082946777344
128, 0.1, Reflexivo, 34, 0.0007221698760986328
128, 0.1, Reflexivo, 28, 0.0007181167602539062
128, 0.1, Reflexivo, 43, 0.0007188320159912109
128, 0.1, Reflexivo, 41, 0.0007178783416748047
128, 0.1, Reflexivo, 37, 0.0007181167602539062
128, 0.1, Reflexivo, 36, 0.0007338523864746094
128, 0.1, Reflexivo, 25, 0.0007197856903076172
128, 0.1, Reflexivo, 27, 0.0007205009460449219
128, 0.1, Reflexivo, 39, 0.0007150173187255859
128, 0.2, Reflexivo, 50, 0.0007030963897705078
128, 0.2, Reflexivo, 43, 0.0006906986236572266
128, 0.2, Reflexivo, 70, 0.0006868839263916016
128, 0.2, Reflexivo, 63, 0.0006916522979736328
128, 0.2, Reflexivo, 56, 0.0006918907165527344
128, 0.2, Reflexivo, 72, 0.0007102489471435547
128, 0.2, Reflexivo, 75, 0.0006909370422363281
128, 0.2, Reflexivo, 67, 0.0006885528564453125
128, 0.2, Reflexivo, 77, 0.0006861686706542969
128, 0.2, Reflexivo, 53, 0.0006906986236572266
128, 0.4, Reflexivo, 113, 0.0007262229919433594
128, 0.4, Reflexivo, 116, 0.0006978511810302734
128, 0.4, Reflexivo, 103, 0.0007004737854003906
128, 0.4, Reflexivo, 91, 0.0007050037384033203
128, 0.4, Reflexivo, 133, 0.0007028579711914062
128, 0.4, Reflexivo, 131, 0.0007164478302001953
128, 0.4, Reflexivo, 154, 0.0006849765777587891
128, 0.4, Reflexivo, 95, 0.0007050037384033203
128, 0.4, Reflexivo, 128, 0.0007259845733642578
128, 0.4, Reflexivo, 122, 0.0007092952728271484
128, 0.8, Reflexivo, 222, 0.0006489753723144531
128, 0.8, Reflexivo, 224, 0.0006456375122070312
128, 0.8, Reflexivo, 194, 0.0012402534484863281
128, 0.8, Reflexivo, 227, 0.0006346702575683594
128, 0.8, Reflexivo, 237, 0.0006592273712158203
128, 0.8, Reflexivo, 173, 0.0006499290466308594
128, 0.8, Reflexivo, 221, 0.0006635189056396484
128, 0.8, Reflexivo, 205, 0.0006477832794189453
128, 0.8, Reflexivo, 167, 0.0006887912750244141
128, 0.8, Reflexivo, 172, 0.0006520748138427734
